2022-10-15,18:44:28.041819,Server-1,CPU,Usage:,63.416765826571094%,Ram,Usage:,2.7269089711280112GB
2022-10-15,18:44:27.041823,Server-1,CPU,Usage:,65.33256216810686%,Ram,Usage:,3.115830702153545GB
2022-10-15,18:44:26.041826,Server-1,CPU,Usage:,56.29984130003769%,Ram,Usage:,3.2687355944443777GB
2022-10-15,18:44:25.041831,Server-1,CPU,Usage:,65.70615576866106%,Ram,Usage:,3.288920404214964GB
2022-10-15,18:44:24.041834,Server-1,CPU,Usage:,75.03081586787805%,Ram,Usage:,3.047172503190635GB
2022-10-15,18:44:23.041838,Server-1,CPU,Usage:,81.23408102726947%,Ram,Usage:,3.2588007003530493GB
2022-10-15,18:44:22.041842,Server-1,CPU,Usage:,74.06505932978003%,Ram,Usage:,2.832275344322792GB
2022-10-15,18:44:21.041845,Server-1,CPU,Usage:,68.83893556909142%,Ram,Usage:,3.202611478976153GB
2022-10-15,18:44:20.041849,Server-1,CPU,Usage:,76.63592214372811%,Ram,Usage:,3.6315090737407125GB
2022-10-15,18:44:19.041853,Server-1,CPU,Usage:,66.91850294640099%,Ram,Usage:,3.314864511928727GB
2022-10-15,18:44:18.041857,Server-1,CPU,Usage:,74.43557441452887%,Ram,Usage:,3.490684397511321GB
2022-10-15,18:44:17.041861,Server-1,CPU,Usage:,74.09071514439734%,Ram,Usage:,3.031334530007949GB
2022-10-15,18:44:16.041864,Server-1,CPU,Usage:,68.47449603161444%,Ram,Usage:,2.59190885238787GB
2022-10-15,18:44:15.041868,Server-1,CPU,Usage:,69.82773085823393%,Ram,Usage:,2.952454864807835GB
2022-10-15,18:44:14.041871,Server-1,CPU,Usage:,65.7048906734405%,Ram,Usage:,3.009306593256017GB
2022-10-15,18:44:13.041875,Server-1,CPU,Usage:,59.802536958913976%,Ram,Usage:,3.2222098422450287GB
2022-10-15,18:45:52.041879,Server-1,CPU,Usage:,59.56042636437421%,Ram,Usage:,3.3967254451601425GB
2022-10-15,18:45:51.041882,Server-2,CPU,Usage:,55.87277496508948%,Ram,Usage:,3.6305198501485236GB
2022-10-15,18:45:50.041886,Server-2,CPU,Usage:,48.01958447975008%,Ram,Usage:,3.9317295972076582GB
2022-10-15,18:45:49.041890,Server-2,CPU,Usage:,51.52937381481709%,Ram,Usage:,3.9533473517087137GB
2022-10-15,18:45:48.041893,Server-2,CPU,Usage:,49.871243111807225%,Ram,Usage:,3.485945014767547GB
2022-10-15,18:45:47.041897,Server-2,CPU,Usage:,49.444084614383186%,Ram,Usage:,3.3101309077626664GB
2022-10-15,18:45:46.041900,Server-2,CPU,Usage:,51.79481523261295%,Ram,Usage:,3.413024114143731GB
2022-10-15,18:45:45.041904,Server-2,CPU,Usage:,47.9489759408997%,Ram,Usage:,3.307655006810681GB
2022-10-15,18:45:44.041907,Server-2,CPU,Usage:,43.644230408820874%,Ram,Usage:,2.811857876294284GB
2022-10-15,18:45:43.041911,Server-2,CPU,Usage:,47.93057872630355%,Ram,Usage:,2.678824338369539GB
2022-10-15,18:45:42.041914,Server-2,CPU,Usage:,45.3194745503607%,Ram,Usage:,2.9056156239901387GB
2022-10-15,18:45:41.041918,Server-2,CPU,Usage:,54.96523108215928%,Ram,Usage:,3.373027093464017GB
2022-10-15,18:45:40.041921,Server-2,CPU,Usage:,57.88399824524384%,Ram,Usage:,3.6447111547663154GB
2022-10-15,18:45:39.041925,Server-2,CPU,Usage:,60.85293242546189%,Ram,Usage:,3.1612427241281558GB
2022-10-15,18:45:38.041928,Server-2,CPU,Usage:,68.15603579563756%,Ram,Usage:,3.3481181275061385GB
2022-10-15,18:45:37.041932,Server-2,CPU,Usage:,71.85821633281549%,Ram,Usage:,3.1917448550681478GB
2022-10-15,18:45:36.041935,Server-2,CPU,Usage:,78.19829451625353%,Ram,Usage:,3.520548691741137GB
2022-10-15,18:45:35.041939,Server-2,CPU,Usage:,80.21957831115353%,Ram,Usage:,3.041149723339895GB
2022-10-15,18:45:34.041942,Server-2,CPU,Usage:,85.48066742278627%,Ram,Usage:,2.694497315691149GB
2022-10-15,18:45:33.041946,Server-2,CPU,Usage:,94.22463835347654%,Ram,Usage:,2.2029222083868074GB
2022-10-15,18:45:32.041949,Server-2,CPU,Usage:,91.67359614442387%,Ram,Usage:,1.7839009598808135GB
2022-10-15,18:45:31.041953,Server-2,CPU,Usage:,88.50302593184877%,Ram,Usage:,2.180015679608676GB
2022-10-15,18:45:30.041957,Server-2,CPU,Usage:,93.16420159589416%,Ram,Usage:,2.077952753332916GB
2022-10-15,18:45:29.041960,Server-2,CPU,Usage:,99.88293156685152%,Ram,Usage:,1.6144388658991233GB
2022-10-15,18:45:28.041964,Server-2,CPU,Usage:,93.15468990670325%,Ram,Usage:,1.6904882374171435GB
2022-10-15,18:45:27.041967,Server-2,CPU,Usage:,88.09707217641123%,Ram,Usage:,1.9106436922968606GB
2022-10-15,18:45:26.041971,Server-2,CPU,Usage:,79.15431480048095%,Ram,Usage:,1.8873246369472518GB
2022-10-15,18:45:25.041974,Server-2,CPU,Usage:,78.37315505440955%,Ram,Usage:,1.8421797570204377GB
2022-10-15,18:45:24.041979,Server-2,CPU,Usage:,75.91586089391758%,Ram,Usage:,1.6781094698872605GB
2022-10-15,18:45:23.041983,Server-2,CPU,Usage:,80.39595056879023%,Ram,Usage:,2.086985516071732GB
2022-10-15,18:45:22.041986,Server-2,CPU,Usage:,73.35414386198583%,Ram,Usage:,2.1653554140232525GB
2022-10-15,18:45:21.041990,Server-2,CPU,Usage:,79.65133652640955%,Ram,Usage:,2.433458218934525GB
2022-10-15,18:45:20.041993,Server-2,CPU,Usage:,69.93977224970764%,Ram,Usage:,2.304685411818952GB
2022-10-15,18:45:19.041997,Server-2,CPU,Usage:,60.328233195411094%,Ram,Usage:,1.957468193002574GB
2022-10-15,18:45:18.042000,Server-2,CPU,Usage:,54.57773907814261%,Ram,Usage:,1.519338382676059GB
2022-10-15,18:45:17.042004,Server-2,CPU,Usage:,64.48677287432061%,Ram,Usage:,1.5026261278033446GB
2022-10-15,18:45:16.042007,Server-2,CPU,Usage:,55.151927531910374%,Ram,Usage:,1.8184516624667855GB
2022-10-15,18:45:15.042012,Server-2,CPU,Usage:,62.53354573632119%,Ram,Usage:,1.5354596332415786GB
2022-10-15,18:45:14.042016,Server-2,CPU,Usage:,68.29890658290938%,Ram,Usage:,1.769646238592187GB
2022-10-15,18:45:13.042019,Server-2,CPU,Usage:,75.24048137212924%,Ram,Usage:,2.2031979523067102GB
2022-10-15,18:45:12.042023,Server-2,CPU,Usage:,67.4503266044886%,Ram,Usage:,2.0355268821476633GB
2022-10-15,18:45:11.042026,Server-2,CPU,Usage:,67.848999963367%,Ram,Usage:,2.2873495899529686GB
2022-10-15,18:45:10.042030,Server-2,CPU,Usage:,73.9456096326283%,Ram,Usage:,2.752714916832674GB
2022-10-15,18:45:09.042033,Server-2,CPU,Usage:,78.58692438484938%,Ram,Usage:,3.051928871914191GB
2022-10-15,18:45:08.042037,Server-2,CPU,Usage:,70.34545971398431%,Ram,Usage:,3.120746584153631GB
2022-10-15,18:45:07.042040,Server-2,CPU,Usage:,62.51087639817125%,Ram,Usage:,2.939374323655083GB
2022-10-15,18:45:06.042044,Server-2,CPU,Usage:,68.19979214130919%,Ram,Usage:,2.483768811345585GB
2022-10-15,18:45:05.042049,Server-2,CPU,Usage:,61.68116709548068%,Ram,Usage:,2.2924067795635743GB
2022-10-15,18:45:04.042052,Server-2,CPU,Usage:,57.21287847157199%,Ram,Usage:,2.75514790110412GB
2022-10-15,18:45:03.042056,Server-2,CPU,Usage:,62.44423544621297%,Ram,Usage:,2.405957566688687GB
2022-10-15,18:45:02.042059,Server-2,CPU,Usage:,63.87028932167596%,Ram,Usage:,2.7657759884882154GB
2022-10-15,18:45:01.042063,Server-2,CPU,Usage:,62.73906566715648%,Ram,Usage:,2.3969075175251735GB
2022-10-15,18:45:00.042066,Server-2,CPU,Usage:,63.715524922836195%,Ram,Usage:,2.779783944954141GB
2022-10-15,18:44:59.042070,Server-2,CPU,Usage:,55.08083530478023%,Ram,Usage:,3.031189505552349GB
2022-10-15,18:44:58.042074,Server-2,CPU,Usage:,54.40000037585325%,Ram,Usage:,3.212458261532489GB
2022-10-15,18:44:57.042077,Server-2,CPU,Usage:,47.192704815639274%,Ram,Usage:,3.555840242282382GB
2022-10-15,18:44:56.042081,Server-2,CPU,Usage:,56.551593639646626%,Ram,Usage:,3.6338754899036365GB
2022-10-15,18:44:55.042085,Server-2,CPU,Usage:,63.61507022543995%,Ram,Usage:,3.819455737712333GB
2022-10-15,18:44:54.042088,Server-2,CPU,Usage:,63.1806168211771%,Ram,Usage:,3.6057551944196127GB
2022-10-15,18:44:53.042092,Server-2,CPU,Usage:,72.87578081725785%,Ram,Usage:,3.1612827281597538GB
2022-10-15,18:44:52.042095,Server-2,CPU,Usage:,80.99951300513366%,Ram,Usage:,2.665506984136403GB
2022-10-15,18:44:51.042099,Server-2,CPU,Usage:,85.85241917824843%,Ram,Usage:,3.144483346117195GB
2022-10-15,18:44:50.042102,Server-2,CPU,Usage:,90.35062137531814%,Ram,Usage:,2.6516130536182896GB
2022-10-15,18:44:49.042106,Server-2,CPU,Usage:,90.06258974691752%,Ram,Usage:,2.718277468991755GB
2022-10-15,18:44:48.042109,Server-2,CPU,Usage:,83.13644626958678%,Ram,Usage:,2.269464369333037GB
2022-10-15,18:44:47.042113,Server-2,CPU,Usage:,76.53010727335658%,Ram,Usage:,2.600732785485164GB
2022-10-15,18:44:46.042117,Server-2,CPU,Usage:,68.91087650942022%,Ram,Usage:,2.805839817266179GB
2022-10-15,18:44:45.042120,Server-2,CPU,Usage:,63.4451135589866%,Ram,Usage:,2.326470832749192GB
2022-10-15,18:44:44.042124,Server-2,CPU,Usage:,73.0432450836647%,Ram,Usage:,2.7486522261145456GB
2022-10-15,18:44:43.042127,Server-2,CPU,Usage:,65.9511641980022%,Ram,Usage:,2.7544432181282223GB
2022-10-15,18:44:42.042131,Server-2,CPU,Usage:,65.08498158738414%,Ram,Usage:,2.9687197225139905GB
2022-10-15,18:44:41.042134,Server-2,CPU,Usage:,63.327000930323095%,Ram,Usage:,3.061311522364276GB
2022-10-15,18:44:40.042138,Server-2,CPU,Usage:,68.29050270244258%,Ram,Usage:,3.125883902289211GB
2022-10-15,18:44:39.042141,Server-2,CPU,Usage:,78.05446388034291%,Ram,Usage:,2.7212733242501113GB
2022-10-15,18:44:38.042145,Server-2,CPU,Usage:,79.00848096584379%,Ram,Usage:,2.990003935471126GB
2022-10-15,18:44:37.042148,Server-2,CPU,Usage:,86.74944111716255%,Ram,Usage:,3.121336196572717GB
2022-10-15,18:44:36.042152,Server-2,CPU,Usage:,95.31839260757152%,Ram,Usage:,3.0252595497997232GB
2022-10-15,18:44:35.042155,Server-2,CPU,Usage:,85.38239881654906%,Ram,Usage:,2.9320140108519035GB
2022-10-15,18:44:34.042159,Server-2,CPU,Usage:,76.38083819124404%,Ram,Usage:,2.8447415012428636GB
2022-10-15,18:44:33.042163,Server-2,CPU,Usage:,80.49091572975603%,Ram,Usage:,2.8020855596736083GB
2022-10-15,18:44:32.042166,Server-2,CPU,Usage:,72.57506393790538%,Ram,Usage:,2.875342950190255GB
2022-10-15,18:44:31.042170,Server-2,CPU,Usage:,82.33082838885682%,Ram,Usage:,2.7752686584684882GB
2022-10-15,18:44:30.042173,Server-2,CPU,Usage:,78.58769872189801%,Ram,Usage:,3.0067391283916605GB
2022-10-15,18:44:29.042177,Server-2,CPU,Usage:,85.95553500856559%,Ram,Usage:,2.602176780944749GB
2022-10-15,18:44:28.042180,Server-2,CPU,Usage:,84.37970269369711%,Ram,Usage:,2.1185615287952086GB
2022-10-15,18:44:27.042184,Server-2,CPU,Usage:,77.54510353763021%,Ram,Usage:,2.151454292909057GB
2022-10-15,18:44:26.042187,Server-2,CPU,Usage:,86.13867751791764%,Ram,Usage:,2.310423941530177GB
2022-10-15,18:44:25.042191,Server-2,CPU,Usage:,80.02742738456605%,Ram,Usage:,1.898222953666664GB
2022-10-15,18:44:24.042194,Server-2,CPU,Usage:,74.06222768794547%,Ram,Usage:,2.137920764258566GB
2022-10-15,18:44:23.042198,Server-2,CPU,Usage:,74.50246963181762%,Ram,Usage:,2.543307687232686GB
2022-10-15,18:44:22.042201,Server-2,CPU,Usage:,83.87539920815368%,Ram,Usage:,2.5967418682065975GB
2022-10-15,18:44:21.042205,Server-2,CPU,Usage:,75.05935242004195%,Ram,Usage:,2.6247491491414796GB
2022-10-15,18:44:20.042208,Server-2,CPU,Usage:,67.7649953871702%,Ram,Usage:,3.0879897467043795GB
2022-10-15,18:44:19.042212,Server-2,CPU,Usage:,71.42135579898299%,Ram,Usage:,2.7287974702915805GB
2022-10-15,18:44:18.042215,Server-2,CPU,Usage:,68.4636390830335%,Ram,Usage:,2.7901906223432382GB
2022-10-15,18:44:17.042219,Server-2,CPU,Usage:,75.20036588992421%,Ram,Usage:,2.798399921837503GB
2022-10-15,18:44:16.042223,Server-2,CPU,Usage:,71.46518030693092%,Ram,Usage:,3.1626220091476407GB
2022-10-15,18:44:15.042226,Server-2,CPU,Usage:,75.54217921987232%,Ram,Usage:,3.1670260870267555GB
2022-10-15,18:44:14.042230,Server-2,CPU,Usage:,66.93467643447539%,Ram,Usage:,2.973836546412521GB
2022-10-15,18:44:13.042233,Server-2,CPU,Usage:,74.00484944818494%,Ram,Usage:,2.8350123113830805GB
2022-10-15,18:45:52.042237,Server-2,CPU,Usage:,68.26515843998837%,Ram,Usage:,2.4452491219249506GB
2022-10-15,18:45:51.042240,Server-3,CPU,Usage:,59.538958149412%,Ram,Usage:,2.185210105146475GB
2022-10-15,18:45:50.042244,Server-3,CPU,Usage:,64.48906967937675%,Ram,Usage:,2.1874496455944397GB
2022-10-15,18:45:49.042247,Server-3,CPU,Usage:,71.80770447307833%,Ram,Usage:,2.402577546485189GB
2022-10-15,18:45:48.042251,Server-3,CPU,Usage:,72.31266809643743%,Ram,Usage:,1.9688784409443092GB
2022-10-15,18:45:47.042255,Server-3,CPU,Usage:,64.10778442626372%,Ram,Usage:,1.674305061775191GB
2022-10-15,18:45:46.042258,Server-3,CPU,Usage:,56.5780722864323%,Ram,Usage:,2.109128783243353GB
2022-10-15,18:45:45.042262,Server-3,CPU,Usage:,64.22679507358944%,Ram,Usage:,2.2216952939531494GB
2022-10-15,18:45:44.042265,Server-3,CPU,Usage:,66.79817431365032%,Ram,Usage:,2.301961995507005GB
2022-10-15,18:45:43.042269,Server-3,CPU,Usage:,63.195078831573866%,Ram,Usage:,2.2260288027579764GB
2022-10-15,18:45:42.042272,Server-3,CPU,Usage:,70.40643065343733%,Ram,Usage:,1.813288057503763GB
2022-10-15,18:45:41.042276,Server-3,CPU,Usage:,60.6357754318751%,Ram,Usage:,1.831704288090668GB
2022-10-15,18:45:40.042279,Server-3,CPU,Usage:,53.12726508362763%,Ram,Usage:,1.4004333579717811GB
2022-10-15,18:45:39.042283,Server-3,CPU,Usage:,56.23275444309592%,Ram,Usage:,1.563271842826269GB
2022-10-15,18:45:38.042286,Server-3,CPU,Usage:,51.34652888563514%,Ram,Usage:,1.8324436211822581GB
2022-10-15,18:45:37.042290,Server-3,CPU,Usage:,58.850312798998885%,Ram,Usage:,1.9034329121006932GB
2022-10-15,18:45:36.042293,Server-3,CPU,Usage:,68.3884918060983%,Ram,Usage:,1.5685954957239088GB
2022-10-15,18:45:35.042297,Server-3,CPU,Usage:,76.90617798947497%,Ram,Usage:,1.4972496575278855GB
2022-10-15,18:45:34.042300,Server-3,CPU,Usage:,72.23784537469416%,Ram,Usage:,1.0884373356183996GB
2022-10-15,18:45:33.042304,Server-3,CPU,Usage:,66.72196646763707%,Ram,Usage:,1.4821027227209573GB
2022-10-15,18:45:32.042308,Server-3,CPU,Usage:,59.93660827749622%,Ram,Usage:,1.464044289133156GB
2022-10-15,18:45:31.042311,Server-3,CPU,Usage:,54.194756592799905%,Ram,Usage:,1.5234472862418822GB
2022-10-15,18:45:30.042315,Server-3,CPU,Usage:,50.046523719124565%,Ram,Usage:,1.592952957733205GB
2022-10-15,18:45:29.042318,Server-3,CPU,Usage:,42.91327513629065%,Ram,Usage:,1.5977072066207865GB
2022-10-15,18:45:28.042322,Server-3,CPU,Usage:,35.46965447007511%,Ram,Usage:,1.5773887990744813GB
2022-10-15,18:45:27.042325,Server-3,CPU,Usage:,40.86426636389596%,Ram,Usage:,1.9250496075512347GB
2022-10-15,18:45:26.042329,Server-3,CPU,Usage:,41.955157514452345%,Ram,Usage:,1.6342519418515258GB
2022-10-15,18:45:25.042332,Server-3,CPU,Usage:,40.55615154828924%,Ram,Usage:,1.2230748528807083GB
2022-10-15,18:45:24.042336,Server-3,CPU,Usage:,42.49587489153686%,Ram,Usage:,1.0423734630750128GB
2022-10-15,18:45:23.042340,Server-3,CPU,Usage:,45.158846532139336%,Ram,Usage:,0.8255898210289129GB
2022-10-15,18:45:22.042343,Server-3,CPU,Usage:,39.08415716251118%,Ram,Usage:,0.7237734628516057GB
2022-10-15,18:45:21.042347,Server-3,CPU,Usage:,30.667867575112155%,Ram,Usage:,0.4673262175069549GB
2022-10-15,18:45:20.042350,Server-3,CPU,Usage:,25.17428765023829%,Ram,Usage:,0.17843827824409414GB
2022-10-15,18:45:19.042354,Server-3,CPU,Usage:,27.618104381695172%,Ram,Usage:,0.6632922089670563GB
2022-10-15,18:45:18.042357,Server-3,CPU,Usage:,28.05118566456663%,Ram,Usage:,0.38629493541104465GB
2022-10-15,18:45:17.042361,Server-3,CPU,Usage:,34.96290240715716%,Ram,Usage:,0.08038020698294668GB
2022-10-15,18:45:16.042365,Server-3,CPU,Usage:,28.550457669098257%,Ram,Usage:,0.2350941828771093GB
2022-10-15,18:45:15.042368,Server-3,CPU,Usage:,32.95578442645234%,Ram,Usage:,0.5809277352137928GB
2022-10-15,18:45:14.042372,Server-3,CPU,Usage:,40.5613171791791%,Ram,Usage:,0.9487571713892233GB
